cell_id,ANXA4,C8orf4,CALB1,CAV1,COL17A1,DCDC2,DMBT1,ECM1,EMP1,EPCAM,FABP5,FAM3B,GATA6,GJB6,ID1,IGFBP6,INHBA,KCNJ16,KIRREL,KRT14,KRT15,KRT16,KRT17,KRT19,KRT5,KRT6A,LAMC2,LDHB,LEFTY1,LGALS1,LY6D,MT1X,MT2A,NDFIP2,NR0B2,NR5A2,PDLIM3,PDLIM7,PIGR,PTHLH,RHCG,S100A2,S100A4,S100A7,SFRP5,SLC3A1,SLC4A4,SLPI,SPINK1,SPRR1B,SYT8,TFPI2,VCAM1,t,dataset,sample_type
CELL_0050,0.0,0.0,1.5935264,1.5935264,0.0,0.0,0.0,0.0,2.4691267,0.0,2.594342,0.0,0.0,0.0,1.9312122,1.5935264,1.5935264,0.0,0.0,1.9312122,0.0,0.0,1.9312122,0.0,1.5935264,2.1078022,0.0,0.0,0.0,2.9026754,1.5935264,1.9312122,2.9237757,0.0,0.0,0.0,0.0,0.0,0.0,2.1078022,0.0,2.3070931,1.5935264,0.0,0.0,0.0,0.0,1.5935264,1.5935264,1.5935264,0.0,0.0,0.0,0.44552797,GSE165399,PASC
CELL_0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1577005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8415234,0.0,2.1577005,0.0,0.0,0.0,0.0,1.8415234,1.8415234,0.0,0.0,1.8415234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1363916,0.0,1.8415234,0.0,0.0,0.48843482,GSE165399,normal
CELL_0052,0.0,0.0,1.9035987,1.9035987,1.5827253,0.0,0.0,0.0,1.5827253,1.5827253,2.448813,0.0,0.0,0.0,0.0,0.0,2.3211365,0.0,0.0,1.9035987,0.0,0.0,2.1799266,2.1799266,0.0,2.3211365,0.0,2.532043,0.0,2.532043,1.9035987,2.0707705,2.8266776,0.0,0.0,0.0,0.0,1.9035987,0.0,2.1799266,0.0,2.678724,2.0707705,0.0,0.0,0.0,0.0,2.554203,0.0,1.5827253,0.0,0.0,0.0,0.516479,GSE165399,PASC
CELL_0053,0.6805842,0.0,1.6063467,1.794903,1.9918748,0.0,0.0,1.4857926,0.6805842,0.0,1.7322103,0.0,0.0,1.6538582,2.0426552,1.5511626,1.406355,0.0,0.0,2.1123815,1.794903,0.0,2.1860445,2.0308752,1.9774535,2.0749927,1.1744691,1.8467737,0.0,2.478192,1.89077,1.89077,2.4963014,1.1744691,0.0,0.0,0.0,0.9864736,0.0,1.9460188,0.0,2.5804322,1.406355,0.0,0.0,0.0,0.0,1.406355,0.9864736,0.9864736,0.0,0.0,0.0,0.48730123,GSE165399,PASC
CELL_0054,2.2583706,0.0,0.0,0.0,0.0,0.0,1.2376559,0.0,0.9051458,1.9681586,0.0,0.0,0.0,0.0,1.2376559,0.0,0.9051458,0.0,0.0,0.9051458,0.9051458,0.0,1.9681586,2.4035583,1.2376559,0.9051458,1.4298071,0.0,0.0,1.6579969,2.1682484,1.2376559,1.9335316,0.0,0.0,0.0,0.0,0.0,1.796957,0.0,0.0,1.6579969,1.5606699,0.0,0.0,0.0,1.2376559,2.1166713,2.5342417,0.9051458,1.6579969,0.0,0.0,0.41499963,GSE165399,PASC
CELL_0055,0.0,0.0,2.2976348,0.0,0.0,0.0,0.0,0.0,2.5665846,2.2976348,2.5665846,0.0,0.0,0.0,0.0,0.0,2.5665846,0.0,0.0,2.2976348,0.0,2.2976348,2.2976348,2.2976348,0.0,0.0,0.0,2.8559358,0.0,2.906087,2.2976348,2.2976348,3.22744,0.0,0.0,0.0,0.0,2.2976348,0.0,2.5665846,0.0,2.9468386,2.2976348,0.0,0.0,0.0,0.0,2.5665846,0.0,2.5665846,0.0,0.0,0.0,0.48797137,GSE165399,PASC
CELL_0056,1.6403068,0.0,2.4025521,1.307461,1.307461,0.0,0.0,0.0,0.0,0.0,1.6403068,0.0,0.0,0.0,0.0,1.6403068,2.089273,0.0,0.0,2.189055,0.0,0.0,2.31827,1.9362919,0.0,1.6403068,0.0,1.6403068,0.0,2.3641522,1.307461,2.089273,2.7461774,0.0,0.0,0.0,0.0,1.307461,0.0,0.0,0.0,2.1436136,1.8186646,1.6403068,0.0,0.0,0.0,2.189055,0.0,1.307461,0.0,0.0,0.0,0.48017812,GSE165399,PASC
CELL_0057,1.2741799,0.0,1.9352471,1.7037932,1.6100798,0.0,0.0,0.0,1.4224385,1.4793999,1.7297397,0.0,0.0,0.5711505,0.0,1.8157086,0.0,0.0,0.0,2.206567,0.0,1.4224385,1.675493,1.7297397,1.8667628,2.1110053,1.5286146,1.7536608,0.0,2.1226034,0.8577717,1.850748,2.433116,0.8577717,0.0,0.0,0.0,0.5711505,0.5711505,0.8577717,0.0,2.214185,1.4793999,0.0,0.0,0.0,0.0,1.8819057,0.5711505,0.8577717,0.0,0.0,0.0,0.4565741,GSE165399,PASC
CELL_0058,1.0211179,0.0,1.5076534,2.1895597,1.709274,0.0,0.0,1.1744747,1.4789035,0.28129598,2.0033162,0.0,0.0,0.15510607,0.8810655,1.2875564,0.9561142,0.0,0.0,2.0835195,0.28129598,0.38694745,1.8819498,1.6721973,1.5964603,2.1658928,1.709274,1.8372464,0.0,2.4937544,0.9897209,1.5167402,2.475383,1.0505478,0.0,0.0,0.0,0.9200104,0.0,1.7238985,0.15510607,2.5172796,1.1289533,0.47732097,0.0,0.0,0.0,1.6171101,0.38694745,0.6869796,0.15510607,0.0,0.0,0.48291618,GSE165399,PASC
CELL_0059,2.4130902,0.0,0.0,0.0,0.0,1.5085161,0.0,0.0,1.1847911,1.8459464,0.85625505,0.85625505,0.0,0.0,0.0,0.85625505,0.0,0.85625505,0.0,0.0,0.0,0.0,0.0,1.9208357,0.0,0.0,1.1847911,0.0,0.0,1.6840278,0.0,0.85625505,2.1240275,0.0,0.85625505,0.0,0.0,0.0,2.2974446,0.0,0.0,0.0,1.606699,0.0,0.0,1.1847911,1.8459464,1.9208357,2.3630254,0.0,1.7472494,0.0,0.0,0.45075867,GSE165399,normal
CELL_0060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7297778,1.208895,1.7297778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208895,0.0,0.0,1.5462627,2.2486224,1.208895,0.0,0.0,0.0,0.0,1.208895,1.208895,0.0,2.4002461,1.5462627,0.0,1.208895,1.7297778,1.208895,1.5462627,0.0,0.0,1.208895,2.0668788,1.5462627,0.0,0.0,1.5462627,2.5322604,2.296354,1.208895,0.0,1.208895,2.189806,0.18055828,GSE165399,PASC
CELL_0061,1.248082,0.0,0.0,0.0,1.248082,0.0,0.0,0.0,2.011412,1.5996199,1.7911732,0.0,0.0,2.2342768,1.7911732,1.248082,2.011412,0.0,0.0,1.248082,0.0,1.248082,1.5996199,2.1429055,1.5996199,2.0839908,0.0,0.0,0.0,0.0,2.6978548,2.1921635,2.5167542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5996199,1.5996199,2.641194,3.0949981,0.0,0.0,0.0,2.641194,1.248082,2.8136978,2.1921635,0.0,0.0,0.543042,GSE165399,PASC
CELL_0062,1.099497,0.0,1.099497,1.9349607,1.864335,0.0,0.0,0.0,0.0,0.91071945,2.1112068,0.0,0.0,1.5449204,1.2341057,1.3369836,0.0,0.0,0.0,2.218186,1.2341057,0.0,1.9645677,2.0036883,1.8836894,2.1112068,1.4192907,1.9501619,0.0,2.5175211,0.91071945,1.9645677,2.723322,0.6125408,0.0,0.0,0.0,1.099497,0.0,1.3369836,0.0,2.5877423,0.6125408,0.6125408,0.0,0.0,0.0,1.6381786,0.6125408,1.099497,0.0,0.0,0.0,0.4983097,GSE165399,PASC
CELL_0063,0.0,0.0,2.3003578,0.9978223,0.0,0.0,0.0,0.0,1.849425,1.3435057,1.9124206,0.0,0.0,2.0104527,2.0498455,0.9978223,1.7721212,0.0,0.0,2.432249,0.9978223,1.9652269,2.4775426,2.21378,2.3408196,2.4148393,0.9978223,0.9978223,0.0,1.540367,2.6130335,2.5906866,2.5654895,1.540367,0.0,0.0,0.0,0.0,0.0,0.0,0.9978223,2.2691603,1.9124206,0.9978223,0.0,0.0,0.0,2.598422,0.0,2.3408196,2.0498455,0.0,0.0,0.56090575,GSE165399,PASC
CELL_0064,0.0,0.0,2.2815473,0.8749403,1.2307203,0.0,0.0,0.8749403,1.857702,0.0,2.7795174,0.0,0.0,1.9688649,2.17588,1.5896506,0.0,0.0,0.0,2.528327,0.0,2.7664921,3.0599144,2.3446727,2.0532143,2.928557,1.4429336,1.5896506,0.0,2.6081462,2.835512,2.8845205,2.9820635,1.4429336,0.0,0.0,0.0,0.0,0.0,2.2815473,2.6809444,3.108758,1.5896506,0.0,0.0,0.0,0.0,2.950261,1.4429336,2.9737847,0.0,0.0,0.0,0.48952162,GSE165399,PASC
CELL_0065,0.0,0.0,2.117409,2.3743477,1.8140707,0.0,0.0,0.0,0.0,0.0,2.5903356,0.0,0.0,0.0,0.0,2.3743477,0.0,0.0,0.0,2.3743477,0.0,0.0,2.3743477,2.117409,2.2731028,2.7008524,0.0,2.447977,0.0,2.7008524,0.0,1.8140707,2.9952693,0.0,0.0,0.0,0.0,0.0,0.0,1.8140707,0.0,3.0040364,0.0,1.8140707,0.0,0.0,0.0,2.7732394,0.0,0.0,0.0,0.0,0.0,0.5032561,GSE165399,PASC
CELL_0066,0.0,0.0,2.2357447,1.9613936,2.314541,0.0,0.0,0.0,2.5603733,0.0,2.1274576,0.0,0.0,0.0,0.0,1.6414165,1.6414165,0.0,0.0,2.6266503,1.6414165,2.1274576,2.7897108,1.9613936,2.2357447,2.6918836,2.6449342,1.6414165,0.0,2.8060818,1.9613936,2.2357447,2.975413,1.6414165,0.0,0.0,0.0,0.0,0.0,2.5603733,0.0,3.0609994,0.0,1.9613936,0.0,0.0,0.0,2.5022473,0.0,2.1274576,0.0,0.0,0.0,0.5183268,GSE165399,PASC
CELL_0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9328446,3.1538768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9328446,0.0,0.0,0.0,2.9328446,0.0,0.0,0.0,0.0,2.9328446,0.0,0.0,0.0,0.0,0.0,2.9328446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266421,0.0,0.0,0.0,0.0,0.0,0.0,0.2131038,GSE165399,normal
CELL_0068,0.0,0.0,2.2009044,2.2714424,2.10411,0.0,0.0,0.0,0.9991963,0.0,2.039158,0.0,0.0,0.0,0.0,1.7651917,1.5364155,0.0,0.0,2.5093908,0.0,0.0,2.5248754,2.2009044,1.7651917,2.4806888,1.9556881,1.9556881,0.0,2.6387248,2.3263135,1.9556881,2.5392647,1.3418185,0.0,0.0,0.0,0.9991963,0.0,1.9556881,1.3418185,2.6468456,0.9991963,1.5364155,0.0,0.0,0.0,1.9035996,1.3418185,1.3418185,0.0,0.9991963,0.0,0.5114929,GSE165399,PASC
CELL_0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1391017,2.4198103,0.0,0.0,0.0,0.0,2.56241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021227,2.7223284,2.1391017,2.4198103,0.0,0.0,0.0,2.56241,0.0,0.0,2.56241,2.1391017,0.0,2.1391017,0.0,2.1391017,0.0,0.0,0.0,2.56241,0.0,0.0,0.0,0.0,0.0,2.4198103,2.8171847,0.0,0.0,0.0,2.1391017,0.30829746,GSE165399,PASC
CELL_0070,2.4093413,0.0,0.0,0.0,0.0,0.0,1.5748816,0.0,1.2374412,2.3777344,0.0,1.5748816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5748816,2.5223029,0.0,0.0,0.0,1.5748816,0.0,1.2374412,0.0,0.0,1.5748816,2.0927196,0.0,0.0,0.0,1.2374412,2.3940809,0.0,0.0,0.0,0.0,0.0,0.0,1.8787696,2.214754,2.0927196,2.6436815,0.0,2.036599,0.0,0.0,0.476665,GSE165399,normal
CELL_0071,0.0,0.0,2.3186355,1.7639344,1.4097263,0.7557182,0.0,0.0,0.7557182,1.7157393,2.0907228,0.0,0.0,0.7557182,1.5931312,0.7557182,0.7557182,0.0,0.0,2.306653,0.0,1.4097263,2.4649208,1.9066523,2.0033958,2.0753639,0.0,1.6596745,0.0,2.1189923,1.4097263,2.1444805,2.1784718,1.0786357,0.7557182,0.0,0.0,1.0786357,0.0,0.0,0.0,1.933992,2.2511857,1.2738472,0.0,0.0,0.0,2.041732,2.0907228,1.2738472,0.7557182,0.0,0.0,0.47059333,GSE165399,PASC
CELL_0072,2.6010401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1140978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3787837,2.1140978,0.0,0.0,0.0,0.0,2.843207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1140978,2.3787837,2.6648707,0.0,0.0,0.0,0.0,0.42270526,GSE165399,normal
CELL_0073,0.0,0.0,2.369204,2.3794487,2.1219144,0.0,0.0,0.0,1.7429775,0.0,1.5076008,0.0,0.0,0.0,0.0,1.8859197,0.96274984,0.0,0.0,2.5429304,0.0,0.0,2.4482672,2.1716304,1.5076008,2.3794487,1.5076008,2.0616314,0.0,2.6481414,1.5076008,2.0261273,2.697197,0.96274984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5654938,0.0,0.0,0.0,0.0,0.0,1.7429775,0.0,0.96274984,0.96274984,0.0,0.96274984,0.46665645,GSE165399,PASC
CELL_0074,1.0951723,0.0,1.917361,2.066553,1.448246,0.0,0.0,0.0,1.8236128,1.448246,2.4214845,0.0,0.90745807,0.0,0.90745807,0.61071366,0.3746541,0.0,0.0,2.343199,0.61071366,1.4129629,2.011015,2.1436589,1.7190583,2.0840526,1.448246,1.9747982,0.0,2.2875278,2.2822845,1.7486838,2.3736718,0.3746541,0.0,0.0,0.0,1.2289631,0.0,0.7789223,0.0,2.2067456,2.326744,0.90745807,0.0,0.0,0.0,1.5102663,0.3746541,1.167021,0.61071366,0.0,0.0,0.4572297,GSE165399,PASC
CELL_0075,0.0,0.0,0.0,2.5187757,2.374029,0.0,0.0,0.0,2.374029,0.0,2.374029,0.0,0.0,0.0,2.374029,2.0893795,0.0,0.0,0.0,2.0893795,0.0,0.0,2.8134131,2.0893795,2.0893795,2.374029,2.374029,0.0,0.0,2.5187757,0.0,0.0,3.072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8951232,2.0893795,2.0893795,0.0,0.0,0.0,2.6127434,0.0,0.0,2.6127434,0.0,0.0,0.44212943,GSE165399,PASC
CELL_0076,1.0133439,0.0,1.3554329,0.0,0.0,0.0,0.0,1.0133439,0.0,0.0,2.927155,0.0,0.0,1.9649235,1.0133439,1.0133439,0.0,0.0,0.0,2.674582,0.0,2.6627223,2.139353,0.0,2.5338974,2.4522552,0.0,1.0133439,0.0,1.5489904,2.6602542,2.746951,2.5522773,1.0133439,0.0,0.0,0.0,1.0133439,0.0,0.0,0.0,2.5730867,1.3554329,1.3554329,0.0,0.0,0.0,2.3763356,1.0133439,2.081632,1.5489904,0.0,1.0133439,0.51493025,GSE165399,PASC
CELL_0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2255,0.0,0.0,0.0,0.0,2.1649952,0.0,0.0,0.0,3.1508799,0.0,2.5782156,2.961552,2.1649952,2.8271828,2.7344253,0.0,0.0,0.0,0.0,2.961552,2.9801784,2.7856064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0126991,2.1649952,0.0,0.0,0.0,0.0,2.8918598,0.0,0.0,0.0,0.0,0.0,0.46556604,GSE165399,PASC
CELL_0078,2.960233,0.0,0.0,2.960233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1697438,2.960233,0.0,0.0,0.0,3.5440016,0.0,0.0,3.5440016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440016,3.1697438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47130334,GSE165399,normal
CELL_0079,1.2159873,0.0,2.1782732,1.2159873,1.5311327,0.0,0.0,0.0,0.0,0.0,2.4111006,0.0,0.0,0.0,0.0,1.7006177,1.7006177,0.0,0.0,1.2159873,0.0,1.5311327,2.275773,0.0,1.5311327,2.0915236,0.0,2.0107353,0.0,1.9587394,1.7006177,1.2159873,2.0542622,1.2159873,0.0,0.0,0.0,1.2159873,0.0,0.0,0.0,2.2910397,1.5311327,0.0,0.0,0.0,0.0,1.2159873,1.2159873,1.2159873,0.0,0.0,0.0,0.47825158,GSE165399,PASC
CELL_0080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6812563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6812563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6812563,0.0,0.0,0.0,0.0,0.0,0.0,0.36748722,GSE165399,normal
CELL_0081,0.0,0.0,1.9342786,1.6499268,1.6499268,0.0,0.0,1.3278178,2.1331103,1.3278178,1.821407,0.0,0.0,1.3278178,1.3278178,1.3278178,1.3278178,0.0,0.0,2.0809882,1.3278178,0.0,2.3449042,2.0167768,2.2751744,2.2751744,2.17671,1.821407,0.0,1.6499268,2.0809882,2.1331103,2.5637867,0.0,0.0,0.0,0.0,0.0,0.0,1.3278178,0.0,2.4655008,0.0,1.3278178,0.0,0.0,0.0,2.0167768,0.0,1.3278178,1.3278178,0.0,0.0,0.49950173,GSE165399,PASC
CELL_0082,1.197419,0.0,1.5161538,1.8857002,0.69275755,0.0,0.0,0.0,1.3325021,1.0051376,2.556024,0.0,0.0,0.0,2.048022,0.0,0.0,0.0,0.0,2.596107,0.0,1.9508158,2.413589,1.5830979,2.3674471,2.4842923,0.0,1.9871902,0.0,1.5161538,2.5341449,2.5075674,2.631091,0.0,0.0,0.0,0.0,0.69275755,0.0,0.0,0.0,2.5696404,1.4348047,1.0051376,0.0,0.0,0.0,2.003729,0.0,1.6396078,1.4348047,0.0,0.0,0.51392716,GSE165399,PASC
CELL_0083,1.8638195,0.0,2.0298405,2.217374,2.4058595,0.0,0.0,2.217374,2.0298405,0.0,1.8638195,0.0,0.0,2.5108027,2.217374,2.2787876,2.0298405,0.0,0.0,2.7334826,0.0,2.328594,2.911387,2.217374,2.7595336,2.7031677,2.436875,0.0,0.0,2.6100605,2.436875,2.0298405,2.816261,0.0,0.0,0.0,0.0,0.0,0.0,1.8638195,0.0,2.9345136,2.1383367,1.8638195,0.0,0.0,0.0,2.2787876,0.0,2.1383367,1.8638195,0.0,0.0,0.44548318,GSE165399,PASC
CELL_0084,1.2317065,0.0,2.012087,1.8582302,1.8582302,0.0,0.0,0.0,1.5618311,1.8582302,2.4436498,0.0,0.0,0.0,1.4278328,0.8947122,1.8043559,0.0,0.0,1.8582302,1.8043559,0.0,2.012087,2.2297704,1.9802934,1.4278328,1.5618311,1.7401967,0.0,2.4589207,1.4278328,0.0,1.9447056,1.2317065,0.0,0.0,0.0,1.2317065,0.0,1.9044285,0.0,2.5638332,2.6695385,0.0,0.0,0.0,0.0,1.5618311,0.0,0.8947122,1.2317065,0.0,0.0,0.4230958,GSE165399,PASC
CELL_0085,1.2622412,0.0,2.2723715,2.129787,1.7503288,0.0,0.0,0.0,1.5801345,1.3974841,2.446623,0.0,0.0,0.74732983,1.702297,2.0272994,0.74732983,0.0,0.0,2.3256865,0.74732983,1.3974841,2.0761628,2.1416068,1.6464306,0.74732983,1.4993817,1.0680786,0.0,1.919858,1.5801345,1.4993817,2.129787,1.0680786,0.0,0.0,0.0,1.4993817,0.0,0.0,0.0,1.9677963,2.5234725,0.74732983,0.0,0.0,0.0,2.1173894,1.0680786,0.0,0.0,0.0,0.0,0.43294346,GSE165399,PASC
CELL_0086,0.0,0.0,2.056371,1.1445953,0.0,0.0,0.0,0.0,0.0,1.481404,2.7275681,0.0,0.0,1.789638,1.6664168,0.0,0.0,0.0,0.0,2.7275681,0.0,2.3171418,2.546764,1.481404,2.332782,2.6120915,0.0,2.0975065,0.0,1.1445953,2.4892216,2.5867753,2.5035017,1.1445953,0.0,0.0,0.0,0.0,0.0,1.1445953,0.0,2.66341,1.8801899,1.1445953,0.0,0.0,0.0,2.5912378,0.0,1.6664168,1.481404,0.0,0.0,0.5149601,GSE165399,PASC
CELL_0087,1.4470061,0.0,2.1024342,1.4470061,1.7955704,0.0,0.0,0.0,0.0,0.0,2.4025607,0.0,0.0,0.0,1.980783,1.4470061,0.0,0.0,0.0,2.8620522,0.0,2.4025607,2.750432,2.495161,2.1911733,2.5421221,0.0,2.315999,0.0,2.6301074,2.7950888,2.6301074,1.980783,0.0,0.0,0.0,0.0,1.4470061,0.0,0.0,0.0,2.9555564,1.7955704,0.0,0.0,0.0,0.0,2.467852,0.0,1.4470061,0.0,0.0,0.0,0.49243322,GSE165399,PASC
CELL_0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457382,0.0,2.0525312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8144817,0.0,2.5057814,3.0041914,2.457382,2.7518928,2.8925343,0.0,2.3207743,0.0,0.0,2.9965653,2.2150173,2.5808485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7201903,1.7375298,0.0,0.0,0.0,0.0,2.6828194,1.7375298,2.3976781,2.0525312,0.0,0.0,0.53224087,GSE165399,PASC
CELL_0089,0.9919547,0.0,2.3162775,1.1266849,0.0,0.0,0.0,0.0,1.6187916,1.4967836,0.8070041,0.0,0.0,0.8070041,0.5259221,0.0,1.5825552,0.0,0.0,1.1266849,1.7342376,1.1266849,1.939062,2.233135,1.2310557,1.7795199,0.5259221,1.5421903,0.0,1.7089328,2.0041406,1.9510461,1.9265373,0.0,0.0,0.0,0.0,0.5259221,0.0,1.2310557,1.8539885,1.4451041,2.3535037,0.0,0.0,0.0,0.0,2.3058221,0.8070041,1.6814984,0.8070041,0.0,0.0,0.536347,GSE165399,PASC
CELL_0090,1.742652,0.0,1.742652,2.2433352,2.1526022,0.0,0.0,0.0,0.0,1.4313072,2.0917346,0.0,0.0,1.0945925,1.0945925,1.9646186,0.0,0.0,0.0,2.4380538,0.0,1.4313072,2.309514,2.2433352,2.0917346,2.6243725,1.4313072,1.4313072,0.0,2.2616656,1.9646186,2.294612,2.6335192,1.0945925,0.0,0.0,0.0,1.4313072,0.0,2.0917346,0.0,2.724363,1.4313072,1.742652,0.0,0.0,0.0,1.9062552,1.0945925,1.4313072,0.0,0.0,0.0,0.5009736,GSE165399,PASC
CELL_0091,3.1520417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4723365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3641179,0.0,3.1520417,0.0,0.0,0.0,3.1520417,0.12329887,GSE165399,normal
CELL_0092,1.5470718,0.0,2.082462,1.7355262,2.240952,0.0,0.0,1.5470718,0.0,0.0,0.0,0.0,0.0,0.0,1.860747,2.2694879,2.1311321,0.0,0.0,2.082462,0.0,1.2023216,2.6475394,1.7355262,1.2023216,2.5961828,2.4647105,1.5470718,0.0,2.6424503,1.5470718,2.7215185,3.0667636,0.0,0.0,0.0,0.0,1.2023216,0.0,1.2023216,0.0,2.9387455,1.2023216,0.0,0.0,0.0,0.0,2.536158,0.0,0.0,0.0,0.0,0.0,0.4804812,GSE165399,PASC
CELL_0093,3.1203487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6957126,2.6957126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6957126,0.0,0.0,0.0,0.0,0.0,2.6957126,0.0,0.0,2.9264748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9264748,0.0,0.0,0.0,0.0,0.0,3.1763217,0.0,0.0,0.0,0.0,0.42836305,GSE165399,normal
CELL_0094,0.0,0.0,2.0533614,0.0,0.0,0.0,0.0,0.0,0.0,1.7350684,0.0,0.0,0.0,1.7350684,1.7350684,1.7350684,2.5116153,0.0,0.0,2.5874662,1.7350684,0.0,2.5116153,2.3245952,2.3245952,0.0,0.0,1.7350684,0.0,0.0,2.217658,2.3245952,2.4626992,1.7350684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3245952,2.6904612,1.7350684,0.0,0.0,0.0,1.7350684,1.7350684,1.7350684,1.7350684,0.0,0.0,0.556855,GSE165399,PASC
CELL_0095,1.5029795,0.0,1.9419535,2.1271117,1.8761322,0.0,0.0,0.0,1.5029795,1.5029795,1.9419535,0.0,0.0,0.0,1.3727006,1.9699727,1.3727006,0.0,0.0,2.406829,0.0,1.3727006,2.318546,2.1271117,1.7917289,2.4800375,1.8368107,1.7391834,0.0,2.384534,1.995445,1.8761322,2.577054,0.0,0.0,0.0,0.0,0.0,0.0,2.2131107,0.0,2.7006664,1.5029795,0.85608554,0.0,0.0,0.0,2.0785513,0.0,0.85608554,0.0,0.0,0.0,0.44493067,GSE165399,PASC
CELL_0096,0.0,0.0,1.835731,0.0,2.1603332,0.0,0.0,0.0,2.9168863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5756226,0.0,3.1211138,3.170015,2.8907351,0.0,2.6664698,0.0,0.0,0.0,2.1603332,0.0,1.835731,1.835731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835731,2.6664698,0.0,0.0,0.0,3.039848,0.0,3.2418554,0.0,0.0,0.0,0.95923555,GSE165399,PASC
CELL_0097,0.0,0.0,2.414566,0.0,0.0,0.0,0.0,0.0,2.026815,1.7249302,2.3573015,0.0,0.0,1.7249302,2.1823304,0.0,1.7249302,0.0,0.0,2.5621371,0.0,1.7249302,2.697901,2.6106396,2.1823304,2.1823304,0.0,2.026815,0.0,0.0,2.6106396,2.6313004,2.2836006,0.0,0.0,0.0,0.0,0.0,0.0,1.7249302,2.1823304,2.2836006,2.7243834,0.0,0.0,0.0,0.0,2.736384,0.0,2.8040547,0.0,0.0,0.0,0.62591887,GSE165399,PASC
CELL_0098,1.1882108,0.0,1.5272764,2.2856162,1.9961746,0.0,0.0,0.0,1.8354819,0.0,1.8354819,0.0,0.0,0.0,1.5272764,1.5272764,0.0,0.0,0.0,2.3260245,0.0,0.0,2.3439462,1.9257696,2.1421535,2.491234,1.5272764,2.2373118,0.0,2.599689,0.0,2.1777844,2.9030883,0.0,0.0,0.0,0.0,0.0,0.0,1.7124555,0.0,2.8629189,0.0,0.0,0.0,0.0,0.0,1.7124555,0.0,1.1882108,1.1882108,0.0,0.0,0.5164736,GSE165399,PASC
