KRT17_x,KRT17_v,EMP1_x,EMP1_v,SLC4A4_x,SLC4A4_v,FAM3B_x,FAM3B_v,KRT17_orbit_x,KRT17_orbit_v,EMP1_orbit_x,EMP1_orbit_v,SLC4A4_orbit_x,SLC4A4_orbit_v,FAM3B_orbit_x,FAM3B_orbit_v
2.971363,-1.2235928773880005,2.4441535,0.008682429790496826,0.0,0.0023449561558663845,0.0,0.000802075956016779,0.16537193953990936,0.2102169692516327,0.15861612558364868,0.4260261356830597,0.5471010804176331,-0.7305117845535278,0.42035749554634094,-0.36759915947914124
2.1895201,-0.8983766436576843,0.0,0.6614556312561035,0.0,0.0022715735249221325,0.0,0.0007996936910785735,0.1660771518945694,0.21146199107170105,0.16004686057567596,0.42953139543533325,0.5446399450302124,-0.7411743998527527,0.41911813616752625,-0.37353941798210144
2.1052852,-0.870447039604187,1.6753234,0.14862704277038574,0.0,0.0019370617810636759,0.6252101,-0.484373539686203,0.16678640246391296,0.21270987391471863,0.16148924827575684,0.4330093264579773,0.5421434640884399,-0.7517722249031067,0.4178590178489685,-0.3794316053390503
1.0078983,1.9103144407272339,0.0,1.7382253408432007,1.5228245,-1.7085466384887695,1.3376472,-1.0368168354034424,0.16749988496303558,0.21396292746067047,0.16294313967227936,0.436459481716156,0.5396115183830261,-0.7622910737991333,0.4165801703929901,-0.38526755571365356
0.0,9.602249145507812,1.6046702,5.342654705047607,1.6046702,-1.800658106803894,0.0,0.0003251500893384218,0.1682177037000656,0.215223029255867,0.16440866887569427,0.4398810863494873,0.5370446443557739,-0.7727171778678894,0.4152820408344269,-0.3910396993160248
3.0540497,-1.263682246208191,0.0,0.6368626952171326,0.0,0.002205798402428627,0.0,0.0007314390386454761,0.16893942654132843,0.2164919674396515,0.16588549315929413,0.4432733952999115,0.5344430208206177,-0.7830361127853394,0.4139645993709564,-0.3967399001121521
2.128235,-0.8779842853546143,1.7295572,0.15364497900009155,0.0,0.002014275873079896,0.0,0.0006759266252629459,0.16966576874256134,0.21777260303497314,0.1673736423254013,0.4466359615325928,0.531807005405426,-0.7932341694831848,0.4126283526420593,-0.40236008167266846
2.452956,-1.011636734008789,1.7592179,0.16168370842933655,0.0,0.0021437061950564384,0.0,0.000746448349673301,0.17039620876312256,0.21906673908233643,0.16887298226356506,0.44996803998947144,0.5291372537612915,-0.8032957315444946,0.411273330450058,-0.40789175033569336
2.8370275,-1.170237421989441,0.0,0.6427818536758423,0.0,0.0023142718710005283,0.0,0.0007956438348628581,0.17113113403320312,0.22037719190120697,0.17038343846797943,0.4532695412635803,0.5264340043067932,-0.8132065534591675,0.4099001884460449,-0.4133269786834717
1.9312122,-0.7888602018356323,2.4691267,0.0017487406730651855,0.0,0.0023826563265174627,0.0,0.000856509490404278,0.17187033593654633,0.22170649468898773,0.17190486192703247,0.4565398395061493,0.5236979126930237,-0.8229515552520752,0.4085087478160858,-0.41865697503089905
0.0,0.20277346670627594,0.0,0.4502519965171814,0.0,0.0010752854868769646,0.0,0.0016146968118846416,0.17261411249637604,0.22305764257907867,0.17343711853027344,0.4597785472869873,0.5209295153617859,-0.8325158357620239,0.40709981322288513,-0.4238737225532532
2.1799266,-0.8657727241516113,1.5827253,0.3516540825366974,0.0,0.0026688692159950733,0.0,0.0010981488740071654,0.17336253821849823,0.22443436086177826,0.17498022317886353,0.46298664808273315,0.5181294679641724,-0.8418837785720825,0.405673623085022,-0.4289686381816864
2.1860445,-0.9001067876815796,0.6805842,0.4506641626358032,0.0,0.0021550068631768227,0.0,0.0007391819381155074,0.17411532998085022,0.22583895921707153,0.17653395235538483,0.4661630094051361,0.5152984857559204,-0.851040244102478,0.404230535030365,-0.4339330494403839
