gene,module,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
MT1X,Mid,-1.0196562767351858,-1.020834640841824,-1.022209881033044,-1.0238105356639073,-1.0256659143963693,-1.0278086049466828,-1.0302715806845477,-1.0330895504201743,-1.0362972229637726,-1.039931235392787,-1.0440280319579385,-1.0486230927763303,-1.0537509338314497,-1.059445685453337,-1.065739164051351,-1.0726585581934902,-1.080229321007242,-1.0884699638580517,-1.097394948750174,-1.1070117959258208,-1.117318577117758,-1.12830584381654,-1.1399530599761254,-1.1522265773332825,-1.1650770322468238,-1.1784357784032218,-1.1922095840817177,-1.2062682912440226,-1.2204345957179796,-1.2344626434312655,-1.248005346281778,-1.2605693570977228,-1.2714476766977891,-1.2796210230221357,-1.2836195743717196,-1.2813368916202248,-1.269787824262845,-1.2448269834001349,-1.2008756026843266,-1.1308214612498904,-1.0263670323626166,-0.8793260503076912,-0.6843381250015861,-0.44279797213458366,-0.16616721214500604,0.12436153393293077,0.4033669550210605,0.649117865046738,0.8490456253526569,1.0004080471054833,1.1075043949299284,1.178061235632243,1.2204638321057801,1.2422304982955292,1.249431805107265,1.2466647416266137,1.2372598110199728,1.2235560014420677,1.2071607164590803,1.1891526287616558,1.1702471254935727,1.1509054481771805,1.1314230073527136,1.1119791318729246,1.0926810333960189,1.0735877168993535,1.0547261781242034,1.036106058406738,1.0177250438262768,0.9995746500069902,0.9816429216920284,0.9639171323176474,0.946385712280444,0.9290374776304613,0.9118624013780832,0.8948539274147143,0.8780058852852062,0.861312875841304,0.8447745134295608,0.828390026743083,0.8121594157818708,0.7960861514269452,0.7801710049851995,0.7644193756048889,0.7488358911273747,0.7334251793940183,0.7181930252065213,0.7031455990200323,0.6882863717155722,0.6736242133224171,0.659162209068141,0.644906143754446,0.6308621878364803,0.6170318839280311,0.6034221737911405,0.5900357569999359,0.5768753331285448,0.5639443730579882,0.5512424911348193,0.5387743152003995
KRT14,Mid,-1.222766103861442,-1.2210345834563674,-1.2192001994995443,-1.2172617771778933,-1.2152192394544914,-1.213072008552414,-1.2108200266939688,-1.2084630242499246,-1.2060007315910501,-1.2034339961235005,-1.2007622785888137,-1.1979859256531438,-1.1951052647234148,-1.192120661725012,-1.1890324440648592,-1.1858401880398783,-1.182544798833918,-1.1791458912623614,-1.1756438119913633,-1.1720370780601514,-1.168324687988724,-1.1645015380809163,-1.1605631024174887,-1.1564992891614974,-1.1522937472259858,-1.1479218633139805,-1.1433448300754026,-1.1385047350032105,-1.1333135634126092,-1.127640487348716,-1.1212911619134418,-1.113978720863893,-1.105281001860746,-1.0945747954542666,-1.0809421489264261,-1.0630300627944615,-1.0388425488958355,-1.0054478900799448,-0.9585925696673344,-0.892289817242701,-0.7986300978237378,-0.6684182072162822,-0.4935783647576878,-0.2717788168555006,-0.011519971693233749,0.2666668292071838,0.5358429293445844,0.7720358248730886,0.9609969205451366,1.0992848229260082,1.1913433298955474,1.24558810902171,1.2713381628342966,1.277038587005938,1.2695114633105662,1.253847699783193,1.2336085593110917,1.2111375050990478,1.187893000177732,1.1647113573857752,1.1420236753455966,1.12001083675295,1.0987073541494443,1.07807131944884,1.0580275446140608,1.038492059398781,1.0193858239197624,1.0006424323491772,0.9822081129146077,0.9640451175236694,0.9461266373270765,0.9284366486447964,0.9109679100060449,0.8937191888200505,0.8766952613760537,0.8599038313663778,0.8433546054433504,0.8270583687762243,0.8110269850511775,0.7952717016590023,0.7798042282120301,0.7646342713625887,0.749771383689159,0.7352234229579108,0.7209963980488565,0.7070967800635478,0.693527958626607,0.6802934774365027,0.6673941068624675,0.6548316957906588,0.642605011630305,0.6307132840121737,0.6191531233116426,0.6079226806425541,0.5970176419372071,0.5864344634971327,0.5761674445900116,0.5662122711481428,0.5565621639222816,0.5472117303278017
LY6D,Mid,-1.2235968388428045,-1.221692297969712,-1.219685269338495,-1.2175763021333599,-1.2153659455385133,-1.2130550383080163,-1.2106441196409083,-1.2081352864223418,-1.2055288182370039,-1.2028267520590425,-1.2000297069688364,-1.1971391807414942,-1.1941569507368122,-1.1910838956495209,-1.187920674500668,-1.1846684855103413,-1.181327927788584,-1.1778990612464004,-1.1743816262694384,-1.1707742449045977,-1.1670740014829997,-1.1632766223529996,-1.159373100893609,-1.1553525333020342,-1.1511940505784235,-1.1468705929191412,-1.1423369075455605,-1.1375303075767866,-1.1323567527063096,-1.1266783477724283,-1.1202956290712944,-1.112917229418372,-1.1041179204750509,-1.0932770242361642,-1.079484552456493,-1.0614027722900243,-1.0370620894980986,-1.0035643292151502,-0.9566953913351879,-0.8904996027961538,-0.7970715867507777,-0.6671713888186727,-0.4926255503783937,-0.270996452425223,-0.010751277264646591,0.2675051428399323,0.5367432792802553,0.7730049610568984,0.962175315305396,1.1009661065811316,1.193892867223365,1.2493273213373022,1.2764652489227821,1.2836000903726477,1.277413919706483,1.2628916520123716,1.2435280958779622,1.2216388515624264,1.1986764813367996,1.175494117903164,1.1525504399108975,1.1300590500608771,1.108091042744943,1.0866384298291805,1.0656595132545554,1.0451014115745527,1.0249125214440842,1.0050519436175065,0.9854880450845183,0.9662003762222977,0.9471790317447907,0.9284211359237882,0.9099306828262472,0.8917151812980477,0.8737869330654182,0.8561576008038739,0.8388407643410698,0.8218496839793041,0.8051966614448055,0.7888930398877325,0.772947925780748,0.7573694670204447,0.7421642138766328,0.7273361604162695,0.7128877030795293,0.69881996020516,0.6851326122678053,0.6718232628272908,0.6588887166300503,0.6463240210330571,0.6341239038679274,0.6222822941528862,0.6107907244659838,0.5996429640627668,0.5888300662332511,0.5783429245047738,0.5681732312180637,0.5583121994258147,0.5487492847912596,0.5394758601297706
KRT5,Mid,-1.224568535361968,-1.2221792186388711,-1.2197007368209927,-1.217134685577626,-1.2144823097571562,-1.2117458953538902,-1.20892735490762,-1.2060293252335612,-1.2030550882047288,-1.200007586190033,-1.196890123696096,-1.1937066163369292,-1.1904610476273647,-1.1871569484100948,-1.1837982795663446,-1.1803889340765183,-1.1769324427833083,-1.1734320196589088,-1.1698898375295916,-1.1663073902134191,-1.1626844966415353,-1.1590186218499559,-1.1553042206049655,-1.1515300892710987,-1.1476787773373571,-1.1437228528720556,-1.1396203758014203,-1.1353090810725905,-1.13069746101246,-1.1256508230257636,-1.119975944009531,-1.1133911487246304,-1.1054876968622247,-1.0956758697918936,-1.0830949340729834,-1.0664923006268257,-1.0440355752641985,-1.0130488771637618,-0.9696542093691187,-0.9083733562752719,-0.8218792081884976,-0.7013961724678072,-0.5386136412944479,-0.3297227407478056,-0.08045321370748433,0.19159993588138435,0.46091722559035875,0.7027355881369821,0.9006148767397592,1.0488269781387902,1.150215397648868,1.2124020476949087,1.2445021155573486,1.2550841416403282,1.2512261075253075,1.2382925402093163,1.2200882395637085,1.1991642847008195,1.1771327316457127,1.154949623958125,1.133136439943367,1.1119408817964618,1.091442981951766,1.0716364029993193,1.0524691781774462,1.0338739498717113,1.0157813687102621,0.9981313198329033,0.9808723796845276,0.9639657995299488,0.9473826083522051,0.9311027075082795,0.9151143275225312,0.8994100445718637,0.883987685830005,0.8688481566412349,0.8539936298318258,0.8394271835723298,0.8251538877907152,0.8111779070706703,0.7975010521007551,0.7841285738777939,0.7710615588149228,0.758302179738414,0.7458506177171234,0.7337061484756271,0.7218682288073569,0.7103343237483288,0.6991018983345585,0.68816805546435,0.677529173760583,0.6671803643641451,0.6571154709339322,0.6473319585059598,0.6378227653948438,0.6285831838103277,0.6196068763424514,0.6108884109255343,0.602422355493896,0.5942021915687205
KRT6A,Mid,-1.2193346248529948,-1.2181529926708183,-1.2168793207534436,-1.2155103326660333,-1.2140425834713868,-1.212473695413937,-1.2107993997671531,-1.2090162515938345,-1.2071208621242355,-1.2051092996365513,-1.2029781940835211,-1.2007228461214636,-1.1983396984782704,-1.1958246509297734,-1.1931736594192592,-1.190382998172256,-1.187448679299505,-1.184366490241929,-1.1811323120528765,-1.1777417262259375,-1.1741898836375537,-1.1704691829589025,-1.1665713114067395,-1.162483631303836,-1.1581873639979532,-1.1536550997713673,-1.1488457989374317,-1.1437005418365307,-1.138129741378973,-1.132003819247568,-1.125131749930064,-1.117235354747539,-1.107907719215697,-1.096553150036163,-1.0822992917529086,-1.0638641596653151,-1.0393623433881736,-1.0060275583496692,-0.9598467897162175,-0.8951665210924848,-0.8045015405067738,-0.6791101700335289,-0.5112144154839997,-0.2983243361617848,-0.04807780717951044,0.2204250916056391,0.48169332271047166,0.712641912616364,0.8991662399662754,1.037420556605682,1.1312169102164966,1.188343554909131,1.217619230356512,1.2271368429414582,1.223495394540898,1.2116576916415112,1.195120794841204,1.1762044948946602,1.1563637535394187,1.1364442279682059,1.1168919626585172,1.0979052661691855,1.0795355129984578,1.0617534960700716,1.0444997527723523,1.027699542946042,1.011283668287379,0.9951929657444454,0.9793808537750986,0.9638119843280664,0.948462392622825,0.9333188980300866,0.9183741613358157,0.903628482099769,0.8890848559195118,0.8747497233298099,0.8606319213434813,0.8467408860928574,0.8330862034901473,0.819678208346952,0.8065240900974286,0.7936338839934213,0.7810138807898175,0.7686706708012612,0.7566090469838572,0.7448321547150492,0.7333434389320374,0.7221445472134828,0.7112357791191419,0.7006162359697453,0.6902856182055362,0.6802419786880973,0.6704814231405933,0.6610020044246068,0.6517989295840328,0.642868454121915,0.6342059348620264,0.625805680168993,0.6176630468665882,0.6097723433194379
CALB1,Mid,-1.2242844284497338,-1.222842292166193,-1.221325847951078,-1.2197326321455726,-1.218060902768695,-1.2163081961616293,-1.2144724219471978,-1.2125500712779953,-1.210538680495205,-1.208433297395752,-1.206230761528427,-1.2039268672534325,-1.2015163388569392,-1.1989935522289217,-1.1963521366960772,-1.1935865428047079,-1.1906890062967257,-1.1876518624558128,-1.1844670981694552,-1.1811252818549114,-1.1776152150630155,-1.173925475375619,-1.170039165577203,-1.165937746013038,-1.161595211395617,-1.1569770207306251,-1.1520344234360282,-1.1467010251509961,-1.1408799966184102,-1.134434019966058,-1.127164683560169,-1.1187868002286598,-1.10888473330939,-1.0968579721872174,-1.0818320672949668,-1.0625398270105064,-1.0371382354556107,-1.0029750519299085,-0.9562818489765333,-0.8918732469229789,-0.8030487408100815,-0.6821329633506511,-0.5223495089856243,-0.32135914611152827,-0.08537248486469756,0.16928243907908855,0.4198099630566454,0.6443943135922175,0.8286164670820001,0.9674961496713146,1.0636648476014123,1.1240514644235493,1.156966543461586,1.1702462119618442,1.1703772089316387,1.162278092328024,1.1494326250300786,1.134159732120121,1.1179131216124967,1.1015402921400552,1.0854879871681746,1.0699532994021688,1.0549861988107587,1.0405582164476215,1.0266078354986738,1.0130607978032273,0.9998460305372441,0.9869052022232931,0.9741909309786828,0.9616689744344089,0.9493150443985037,0.9371165986079015,0.9250692572247068,0.9131720248312156,0.901431471184272,0.8898551614584232,0.8784534479977869,0.8672386739818876,0.8562223862560872,0.8454167289163697,0.8348338460587191,0.8244840900272529,0.8143774149990071,0.8045233769839363,0.7949291429895065,0.7856028754408872,0.7765487550924337,0.7677721571997453,0.7592764661830144,0.7510642701282703,0.7431371617038387,0.7354965344945048,0.7281425875838092,0.721073131052804,0.7142893594027336,0.7077876891298649,0.7015665275658722,0.6956230875411854,0.6899543828026936,0.6845562325960418
PTHLH,Mid,-1.2371500583647415,-1.2349712451111678,-1.2326697453228832,-1.2302463890239843,-1.227702724097246,-1.2250388851411704,-1.2222557021798537,-1.219354072536644,-1.2163355216612324,-1.2132002065852046,-1.2099497200575025,-1.2065842191097123,-1.203103905639587,-1.1995090039779635,-1.1958010620076165,-1.1919809994849777,-1.1880489958747165,-1.1840059933663478,-1.1798549306938353,-1.175596032188016,-1.1712322814490208,-1.1667631849490085,-1.1621890343180672,-1.1575059486327182,-1.152706009014418,-1.1477711568307951,-1.142672498270054,-1.137360882445826,-1.131757524368185,-1.1257406123926843,-1.1191272271549002,-1.1116401630396522,-1.1028722147117653,-1.0922245085690014,-1.0788167479742072,-1.061369282534347,-1.0380202560353295,-1.006084832154744,-0.9617474125536055,-0.8997523743845814,-0.8132881809816372,-0.6944997086253922,-0.5363210743469136,-0.3360145446124443,-0.09939791534663621,0.15729668275274172,0.4108156535246974,0.6384594082430933,0.8249607080059157,0.9649257421702891,1.0610437888091961,1.1205682714712337,1.1521888694552875,1.1640407162313806,1.1628036662642758,1.1534977052902065,1.1396480578128498,1.1235848931014478,1.106757567827166,1.090004002532063,1.0737597579691003,1.0582116568592639,1.0433968483891478,1.0292760297961234,1.015773646454317,1.0028012222816474,0.9902751267421113,0.9781207025331823,0.9662780084552356,0.9546976917241491,0.9433426031533291,0.9321890534063969,0.9212198138750772,0.9104237577498587,0.8998001671720636,0.8893447349896226,0.8790657165773346,0.8689654449759034,0.859052893418806,0.8493364967455103,0.8398223567547806,0.8305199850741021,0.8214385344016213,0.8125841065361024,0.8039644184583351,0.7955846746437363,0.7874511563557395,0.7795683502110831,0.7719382303211321,0.7645652833026246,0.757449509155561,0.7505941382439926,0.7439984527092415,0.7376613757632902,0.7315816511534522,0.7257587404857189,0.7201885160726907,0.7148697216616813,0.7097985884946302,0.7049700915607903
INHBA,Mid,-1.240776318526768,-1.2384203871289436,-1.235930875252519,-1.2333072089371782,-1.2305473734650745,-1.2276522707738484,-1.2246206240946322,-1.221453370505494,-1.2181507091355233,-1.2147150529607453,-1.2111458631612708,-1.207447040324558,-1.2036187952931723,-1.1996664576986258,-1.1955909646189864,-1.1913984070616963,-1.1870911511488775,-1.182674538225518,-1.178153136547199,-1.1735315143695029,-1.1688142399480108,-1.164003679404845,-1.1591007698180733,-1.1541014348980996,-1.1489986699863655,-1.1437733118363793,-1.138396123612418,-1.132818658378364,-1.1269645911255743,-1.1207184504091148,-1.1139079778531265,-1.1062786864812801,-1.0974554405159855,-1.086891548612345,-1.0737824589680864,-1.0569514357992622,-1.0346714442264642,-1.0044274838498177,-0.9625863390108486,-0.9040478217625101,-0.8220322191363976,-0.7084682903168226,-0.5557145853440062,-0.3601714125273588,-0.12688713939676463,0.12810632762842933,0.3810916363538021,0.6086655431533415,0.795128148367209,0.9350526454877405,1.0313224237303114,1.0914005602444483,1.124081532698757,1.1375036766985978,1.138277703182803,1.1313227097617706,1.1200612803712289,1.1067242230599665,1.0926809837166254,1.078703527253661,1.065178866913176,1.0522533742893994,1.0399390439816019,1.0281787142276326,1.0168844871047094,1.0059624673904137,0.9953253194088036,0.9849007007330264,0.9746284509511133,0.9644634029001845,0.9543770694069716,0.9443471480134551,0.9343638931077272,0.9244239312087429,0.9145287616414113,0.9046868181083446,0.8949054098184737,0.8851978432803647,0.8755757382620614,0.866052963518971,0.8566413262347506,0.847353570671126,0.8382046900771857,0.829202181077474,0.8203576634400348,0.8116801331143213,0.8031785860497866,0.7948571453899304,0.7867244322529784,0.7787832578731348,0.7710369957314448,0.7634892067245668,0.7561393286056599,0.7489909222713828,0.7420415513187585,0.7352915905790142,0.7287395407272411,0.7223820282823943,0.7162190532444737,0.7102457428075253
LDHB,Mid,-1.245098723945339,-1.2425172021935609,-1.2398181387952756,-1.2370024335708139,-1.234071090970778,-1.2310238180304092,-1.2278628538375078,-1.2245897887721942,-1.2212052924682029,-1.217712817724479,-1.2141136410303295,-1.210411215184699,-1.206607423532467,-1.2027074975871863,-1.1987136555106033,-1.194630752147295,-1.1904636632678927,-1.186217264643028,-1.1818966622299285,-1.1775063760563038,-1.1730511981885685,-1.1685326143765715,-1.1639494736873315,-1.1592967957199456,-1.1545601833491166,-1.1497145043837358,-1.144717530046404,-1.1395032177100293,-1.1339684437794557,-1.127961871030624,-1.121261013655155,-1.113541643369092,-1.1043376113888137,-1.0929796187964118,-1.0785077874851934,-1.059552339798566,-1.0341611678433322,-0.9995781010192633,-0.9519786099544029,-0.8862502084921707,-0.7960313761521953,-0.6744572789982046,-0.5161504233230805,-0.3205487353106952,-0.09516023209957349,0.14401435562624762,0.3765583975187512,0.5841703013812101,0.7555113265910971,0.887207523575744,0.9819359205983509,1.0456165820996384,1.0851122494104573,1.1068276343870722,1.1160819726016755,1.1169663913568808,1.112457914829068,1.1046243719912257,1.0948485565056656,1.0840207464227725,1.0726912132640987,1.0611857338416124,1.0496851092637032,1.0382817489857703,1.027016333257201,1.0158994088093185,1.0049274600650149,0.9940896054761003,0.9833759679449865,0.9727748288813152,0.9622804963983405,0.9518864415671485,0.9415914925287034,0.931394142607102,0.9212975725625843,0.9113027868457524,0.9014156447517858,0.8916398292662258,0.8819788559661798,0.872439756005863,0.863026044962383,0.8537429124971844,0.8445933719620735,0.8355822782016276,0.8267123097507856,0.8179864799613542,0.8094071325514051,0.8009757741968413,0.7926947486157349,0.7845628839490496,0.7765831935485923,0.7687543381468933,0.7610766525608199,0.7535499693819384,0.7461734515680806,0.7389455924433429,0.7318660571908581,0.7249328369094218,0.7181457641906004,0.7115018256825874
CAV1,Mid,-1.2954247916785158,-1.292212488864876,-1.2888564781906051,-1.2853528202514115,-1.281697334454986,-1.2778850362489598,-1.2739113430609939,-1.2697704663786602,-1.2654565774915274,-1.2609632849171224,-1.256283915786952,-1.2514109530744602,-1.2463368395550873,-1.2410538974102658,-1.235553725257374,-1.2298280825058026,-1.223869331534986,-1.2176681062102317,-1.2112160051489183,-1.2045039436023732,-1.1975217514758447,-1.1902571281804224,-1.182695441643024,-1.1748149447440406,-1.1665867753173371,-1.1579698510038743,-1.1489017443050338,-1.1392945421883123,-1.1290180433220773,-1.1178835180823674,-1.1056175798509578,-1.091827413742789,-1.0759477956380465,-1.0571699819149014,-1.0343433449362325,-1.0058374135034207,-0.9693665291673775,-0.9217762742387456,-0.8588445318711813,-0.7752158025244951,-0.6647424448118969,-0.5216545177825382,-0.34290911300731053,-0.13132001029837181,0.10225707845319416,0.34004707870842293,0.5622753064684228,0.753181089519251,0.9045698237666868,1.015734185150404,1.0910996522137906,1.1374820375490666,1.1620314403411824,1.1710965723878026,1.1697623202730973,1.1618227323097425,1.1499456695591013,1.1359101348407805,1.1208400643179268,1.1054049959280712,1.0899718570423584,1.0747152677857066,1.0597037255551827,1.044938516686882,1.0303953615870085,1.0160384036369094,1.0018317862179322,0.9877454412238527,0.9737586264851361,0.9598547804245573,0.946026988985605,0.9322730010801125,0.9185952285882583,0.9050018719026489,0.8915001666638197,0.8781007251445558,0.8648151243697136,0.8516549413641497,0.8386307884006489,0.8257535993360201,0.8130339864430486,0.8004809540744003,0.788102702622682,0.7759051813923338,0.7638972339440099,0.75208223690996,0.740465335634565,0.7290499067500743,0.7178380405526429,0.7068318273384252,0.6960325534435166,0.6854400580759049,0.6750551451956498,0.6648763676746442,0.6549034039288643,0.6451349676222149,0.6355691292505533,0.6262039593097367,0.617036724335563,0.6080658164079132
FABP5,Late,-1.3131516239556758,-1.308495108371627,-1.3036642818399158,-1.2986595169082815,-1.293481227518656,-1.2881296206420054,-1.2826064762286387,-1.2769136984114438,-1.2710541847839463,-1.2650309571222518,-1.258847947874716,-1.2525090067013092,-1.2460203013368212,-1.2393860125947675,-1.232612887728644,-1.2257066805313082,-1.2186737657085165,-1.2115201040240933,-1.20425008326252,-1.1968682981792444,-1.1893747487742667,-1.1817674067321187,-1.174037455089644,-1.166168874294065,-1.1581337232649567,-1.1498868409375123,-1.1413613756896768,-1.1324554150177348,-1.1230250727060431,-1.112858658850459,-1.1016569762223658,-1.0889947408805902,-1.0742724821188758,-1.0566477453167467,-1.0349425345234606,-1.0075231037208905,-0.9721477917692338,-0.9257983824638246,-0.8645373773568987,-0.7835145360401232,-0.6773359467713738,-0.5411269465683162,-0.37250621028321396,-0.17412189003331932,0.04462092232754205,0.26841697222030203,0.4799580228442149,0.6649019797081268,0.8151016377018746,0.9289331854137038,1.0095604638200397,1.0626367606777423,1.094443727596798,1.1107573447227799,1.1163346327408825,1.1148123198909112,1.1088111553342044,1.1001259912889143,1.08993209168903,1.0789622993313726,1.0676464515183703,1.0562239722636255,1.044808778386888,1.0334475625381132,1.0221479412488543,1.0108986552985548,0.9996844716241085,0.9884898260088634,0.9773014723109882,0.9661137809202046,0.9549237714546005,0.9437357489102711,0.9325543494368573,0.9213921568690991,0.9102592713901428,0.8991691047185928,0.8881360620336906,0.877175541975315,0.8663011218388436,0.8555273723802905,0.8448668774343959,0.8343325519894451,0.8239366487266322,0.8136884399452392,0.8035983569819584,0.7936738507915697,0.7839225379056264,0.7743500479344066,0.7649616793346431,0.755761737102431,0.7467533671964551,0.737939053268309,0.7293201199321758,0.7208982229557843,0.7126730311855889,0.7046453725054539,0.6968137567244232,0.6891773559586326,0.681734680017126,0.6744834108250827
KRT17,Late,-1.2598257906984394,-1.2567263857085103,-1.253526922904683,-1.2502292590298956,-1.2468353981876372,-1.2433481991725903,-1.2397704618352179,-1.236104249223229,-1.2323529506292887,-1.2285194248480802,-1.224605410734101,-1.220613413416712,-1.2165448770293101,-1.2124009215120803,-1.208181841586124,-1.2038873130582295,-1.1995154791854585,-1.1950637169500096,-1.1905270160931598,-1.1858993053602223,-1.1811711831480647,-1.1763304774752026,-1.1713595640197771,-1.1662356903127662,-1.1609277043337602,-1.1553916631665524,-1.1495686815350985,-1.1433762080589192,-1.1366974742376705,-1.1293683498900275,-1.121156300067048,-1.1117278773146975,-1.1006040714269998,-1.0870952644989746,-1.0702061244272416,-1.0484987953747873,-1.0199066929791514,-0.9814859071034613,-0.9291318864417342,-0.8573579261391229,-0.7593918068410402,-0.6280963855252433,-0.4583003678595187,-0.25049016154948617,-0.014105683470447446,0.23266983542207526,0.46799213865195416,0.6734636740787867,0.8387564712047717,0.9619671032691393,1.0471462170884411,1.1012357913716257,1.1317361244819828,1.145386427010752,1.147625128496384,1.1425309332042761,1.1329850346209394,1.1209236324936103,1.1075838481171925,1.093712151097111,1.0797305820504572,1.0658560557078032,1.0521788746145935,1.038724738450863,1.02547973638063,1.0124217053770748,0.9995247099832812,0.9867637578498573,0.9741270601327501,0.9616037710954312,0.9491938907379004,0.9368995410520873,0.9247308604438774,0.9127001093110856,0.9008200196052889,0.8891073314850424,0.8775771346707336,0.8662442831058692,0.8551243380645989,0.8442323892673101,0.8335795182274128,0.823178692673365,0.8130393436804089,0.8031697234393814,0.7935773768104765,0.7842672551081963,0.7752443096470429,0.7665101908651839,0.7580667849776676,0.7499147993151372,0.7420530549931873,0.7344796657967697,0.7271922739570736,0.7201873428208834,0.7134606284043399,0.7070076509467029,0.7008225160259464,0.6949002723275678,0.6892345538757787,0.6838192304716717
S100A2,Late,-1.2462272242379235,-1.2444694654520947,-1.242644973292103,-1.2407472198029366,-1.238768251711895,-1.2367007428860606,-1.2345362839510732,-1.2322654393038366,-1.229879543012806,-1.2273686178541645,-1.2247230286803392,-1.2219336534581255,-1.2189906860018285,-1.2158850327845974,-1.2126090255972695,-1.209154853698913,-1.2055153905010871,-1.2016852197965764,-1.1976593814798262,-1.193433143496111,-1.1890028570321494,-1.1843631628934335,-1.1795072195550598,-1.1744235104501075,-1.1690931643723843,-1.1634859645869,-1.1575533362668398,-1.15121968056202,-1.1443697177778172,-1.1368306994104178,-1.1283474365809218,-1.118546382029599,-1.1068859720476305,-1.092585759681651,-1.0745266995082796,-1.0511140890852209,-1.0200933608932374,-0.9783202641121012,-0.9215186746390088,-0.8441437645905131,-0.7396202013945784,-0.6014300642756512,-0.42552271438920586,-0.21378892116773657,0.02325110254466213,0.2673090484776445,0.49753479936075334,0.697071521984283,0.856954538216362,0.976059101362857,1.0586265007622706,1.1113972348003498,1.141501768782341,1.155295879343585,1.1578963429594011,1.1531597272178857,1.1438358690285813,1.1318043633333061,1.1182934919030665,1.104073154340335,1.0896044694236071,1.0751460467942344,1.0608301559336843,1.0467117570920148,1.0328059016240139,1.019104151648967,1.0055919119137466,0.9922491139453028,0.9790584258805465,0.9660073049238213,0.9530825241269806,0.9402808907784026,0.9275967036073346,0.9150308748170969,0.9025824922043691,0.8902565728874138,0.878055397374532,0.8659839827839865,0.8540457498782288,0.8422473121313324,0.8305920903057491,0.819084417367251,0.8077288543324405,0.7965306463704102,0.7854907056844805,0.7746126810879336,0.7639002213940509,0.7533533266028327,0.7429761016292211,0.7327683184223859,0.7227320294397981,0.712867690783118,0.7031755305031756,0.6936560047016314,0.6843091133784851,0.6751348565337368,0.666133918319877,0.6573035621269442,0.6486458404124094,0.6401587007188015
KRT19,Late,-2.4892604928825537,-2.4221977409081887,-2.353549189317554,-2.283347397302561,-2.2116332725658663,-2.13845356676765,-2.0638650497809863,-1.9879269960321753,-1.9107070284582621,-1.832279448804889,-1.7527256550518333,-1.6721299671576328,-1.5905854710171097,-1.5081915139081452,-1.4250541219172181,-1.3412805734074191,-1.2569952611888686,-1.1723250826249114,-1.0874036138874892,-1.0023690228294537,-0.917374504623001,-0.8325694976104902,-0.7481126234961023,-0.6641666782393911,-0.5808940403743732,-0.49845416645630375,-0.417003591061677,-0.33669300480946446,-0.25767101119095126,-0.1800807871654373,-0.10407344077743153,-0.029810933135413165,0.04250219724733217,0.1125929540693988,0.1800497557509916,0.2442831974334182,0.3043949793603712,0.35912781581345,0.4067911333665186,0.4453637575678853,0.47278193656105216,0.48750036100686944,0.48924519975285685,0.4795951561811494,0.4619088361650043,0.44046735601515036,0.41920703854849223,0.4007768662248472,0.3863548139105254,0.37603188037266205,0.36940316284005914,0.3659660809657863,0.3653407775108846,0.36726010013147076,0.37154455584649826,0.3780246698878161,0.3865126007636314,0.3967996357052854,0.4086369890925369,0.4217833889648162,0.43599422395725534,0.451054937343673,0.46676599971723143,0.48296878937375,0.4995330695455855,0.5163519792951847,0.5333428683661589,0.5504589850983281,0.5676485687250654,0.5848874085652062,0.6021563030440337,0.6194519127572496,0.6367617149387343,0.6540882141417117,0.6714364194726297,0.6887988172718164,0.7061896000075406,0.7236020888712055,0.7410437975224825,0.7585122214081479,0.7760056908260523,0.7935225360740465,0.8110619223010559,0.8286188404006326,0.8461849418620303,0.8637552175788011,0.8813221538912734,0.8988740628844023,0.9164084400049639,0.9339119276357639,0.9513753424149815,0.9687878312786463,0.9861427154181613,1.003427472067407,1.0206320830134876,1.0377523740010302,1.054773317710691,1.0716848959295748,1.0884846041044576,1.105163258873518
